device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long
586a21a56cffe508acabfa8d,5a7348f8af84460828a81e4d,8f48831da12590c62940887c,2018-02-01 05:54:00,2018-02-01 06:53:00,34.0184912,-84.3117144,22.992191306075792,0.0,34.135795712329326,-84.17683367590224,34.02462702163207,-84.3128855729654
586a21a56cffe508acabfa8d,5a78953fb8877708918de1fc,8f48831da12590c62940887c,2018-02-05 05:51:00,2018-02-05 07:00:00,34.018672,-84.3119214,22.434006151542263,0.0,34.13724932524672,-84.17898164201773,34.02408550639462,-84.3107519727351
586a21a56cffe508acabfa8d,5a7dfa2e0f2a8c08ddfb0738,8f48831da12590c62940887c,2018-02-09 05:41:00,2018-02-09 06:23:00,34.0186852,-84.3121414,25.165987154393644,0.0,34.13632303018378,-84.17808785868614,34.02292647491548,-84.31175034796271
586a21a56cffe508acabfa8d,5a81c8ec7574dc07f6bd4b15,8f48831da12590c62940887c,2018-02-12 05:51:00,2018-02-12 06:49:00,34.018699645996094,-84.31202697753906,29.062069121346912,0.0,34.13507934258913,-84.17922347704014,34.023922411438164,-84.31180613858592
586a21a56cffe508acabfa8d,5a83ad45748415061eee3dcd,8f48831da12590c62940887c,2018-02-13 05:35:00,2018-02-13 06:42:00,34.0186936,-84.3118727,23.479297315964953,0.0,34.135169528604806,-84.17820546707642,34.02318789985812,-84.31269754530246
586a21a56cffe508acabfa8d,5a944227ed9e3715ddf4f164,8f48831da12590c62940887c,2018-02-26 05:51:00,2018-02-26 07:02:00,34.0186952,-84.3119613,22.073608631135272,0.0,34.13563012172096,-84.17892731634741,34.021934321617884,-84.31060713126494
586a21a56cffe508acabfa8d,5a997ea1a42aab6102aecf77,8f48831da12590c62940887c,2018-03-02 05:41:00,2018-03-02 06:39:00,34.0185898,-84.3118085,21.572909378959864,0.0,34.13569515994096,-84.17901812913237,34.02385370134137,-84.31344126251169
586a21a56cffe508acabfa8d,5a9d701bbd766b623f8546ad,8f48831da12590c62940887c,2018-03-05 05:49:00,2018-03-05 06:51:00,34.0187386,-84.3119053,21.408713182087133,0.0,34.13656946832622,-84.1801898764929,34.023160396980664,-84.31276347851953
586a21a56cffe508acabfa8d,5aa011e484dca50fced1fb9f,8f48831da12590c62940887c,2018-03-07 05:49:00,2018-03-07 06:57:00,34.0186902,-84.3119401,21.102316647643438,0.0,34.136050137291335,-84.18055819875177,34.0237707603715,-84.31098933794813
586a21a56cffe508acabfa8d,5aaaae98c6b5f50f3630b5c2,8f48831da12590c62940887c,2018-03-15 05:49:00,2018-03-15 06:53:00,34.0186424,-84.3116968,21.942412724416364,0.0,34.13705524547936,-84.17916962707935,34.02346605495432,-84.31270141513451
586a21a56cffe508acabfa8d,5ac569b04f406a08818fb37f,8f48831da12590c62940887c,2018-04-04 06:01:00,2018-04-04 06:56:00,34.01873779296875,-84.31218719482422,20.736454565865838,0.0,34.13557953533968,-84.18077210783036,34.0216160113911,-84.31172055823131
586a21a56cffe508acabfa8d,5ac7bc8ec138e0083ceace67,8f48831da12590c62940887c,2018-04-06 05:48:00,2018-04-06 06:53:00,34.01863098144531,-84.31172943115234,20.936938416200398,0.0,34.13478808864388,-84.17696251285233,34.022440577575104,-84.31197229921689
586a21a56cffe508acabfa8d,5acf4323fc8969087a8183ac,8f48831da12590c62940887c,2018-04-11 04:54:00,2018-04-11 06:17:00,34.018487,-84.311628,24.989895318891804,0.0,34.13539825239825,-84.1782291663177,34.02269062183511,-84.31159038059732
586a21a56cffe508acabfa8d,5ad111e411381d08b26c2b21,8f48831da12590c62940887c,2018-04-13 06:40:00,2018-04-13 07:23:00,34.018438,-84.311536,22.317744647848034,0.0,34.1368454456958,-84.18014232176756,34.024655762740785,-84.31300913223791
586a21a56cffe508acabfa8d,5b55f3ce40038509ed2bb670,8f48831da12590c62940887c,2018-07-23 06:12:00,2018-07-23 07:10:00,34.018697,-84.311825,14.631780230058201,0.0,34.13629806648865,-84.17979474761498,34.02395335914566,-84.31024271056465
586a21a56cffe508acabfa8d,5b57617e9278c50917a4eead,8f48831da12590c62940887c,2018-07-24 06:12:00,2018-07-24 07:16:00,34.018576,-84.311765,14.592762519194038,0.0,34.13557349460414,-84.17866143465913,34.023024116755565,-84.31203192077658
586a21a56cffe508acabfa8d,5b59e6e8743cf7099298d2bb,8f48831da12590c62940887c,2018-07-26 06:20:00,2018-07-26 07:27:00,34.018633,-84.311804,14.140569635769742,0.0,34.13587744372484,-84.18050620366539,34.023253358136,-84.31186619839305
586a21a56cffe508acabfa8d,5b5f3d376383890acd767cb0,8f48831da12590c62940887c,2018-07-30 06:11:00,2018-07-30 07:37:00,34.018536,-84.311478,14.901307184055398,0.0,34.13565238809773,-84.17780423510604,34.0232718606361,-84.31217854789271
586a21a56cffe508acabfa8d,5b621344ae056409ee96f956,8f48831da12590c62940887c,2018-08-01 06:11:00,2018-08-01 07:35:00,34.018374,-84.311545,14.774336715606797,0.0,34.13554706445981,-84.17904536033795,34.02435767410524,-84.31125625369414
586a21a56cffe508acabfa8d,5b6341e311b2390a4747d369,8f48831da12590c62940887c,2018-08-02 06:14:00,2018-08-02 07:33:00,34.01861,-84.311527,14.676666920483964,0.0,34.13573787492973,-84.17784827437465,34.022280564504165,-84.31229769057556
586a21a56cffe508acabfa8d,5b6ade20559f49099e7f19a1,8f48831da12590c62940887c,2018-08-07 06:11:00,2018-08-07 07:25:00,34.018545,-84.311567,14.474693624988511,0.0,34.13644772549498,-84.17969591333173,34.02232570115241,-84.31204960182205
586a21a56cffe508acabfa8d,5b6b6b4967a64b090922047b,8f48831da12590c62940887c,2018-08-08 06:36:00,2018-08-08 07:36:00,34.018545,-84.3116,14.383502606445617,0.0,34.13488861660052,-84.1767032122348,34.02286786642727,-84.31128632874085
586a21a56cffe508acabfa8d,5b6da1cd4391f80a579a27e7,8f48831da12590c62940887c,2018-08-09 06:08:00,2018-08-09 07:26:00,34.018545,-84.311465,14.746118060478919,0.0,34.13658085428139,-84.17797038240893,34.02301865344437,-84.31191078462955
586a21a56cffe508acabfa8d,5b7416b4ae2a1809036ee1f5,8f48831da12590c62940887c,2018-08-13 06:35:00,2018-08-13 07:36:00,34.018489,-84.311568,14.594195600291787,0.0,34.1358771073281,-84.17803193247298,34.02337771987465,-84.31181861620401
586a21a56cffe508acabfa8d,5b749f7d62a9d109c36392c1,8f48831da12590c62940887c,2018-08-14 06:34:00,2018-08-14 07:31:00,34.018552,-84.31161,14.632406834289862,0.0,34.13561853526517,-84.17880092628354,34.02410746493351,-84.31241419541492
586a21a56cffe508acabfa8d,5b7542453d74890b346de3a5,8f48831da12590c62940887c,2018-08-15 06:18:00,2018-08-15 07:30:00,34.018516,-84.311427,14.655211941953405,0.0,34.134865343213974,-84.17961249975849,34.02403894925377,-84.3121381006998
586a21a56cffe508acabfa8d,5b7708f64fba06095525dd38,8f48831da12590c62940887c,2018-08-17 05:41:00,2018-08-17 06:46:00,34.018522,-84.311571,14.622925655257575,0.0,34.13411584552919,-84.17903669872216,34.02300971764804,-84.31178413818672
586a21a56cffe508acabfa8d,5b7b59274e1855099d2ffb7a,8f48831da12590c62940887c,2018-08-20 06:16:00,2018-08-20 07:14:00,34.018549,-84.31157,14.531092998498096,0.0,34.13461669503618,-84.17939307422128,34.0221870462144,-84.31264859547115
586a21a56cffe508acabfa8d,5b7c94655655f3090df95205,8f48831da12590c62940887c,2018-08-21 06:20:00,2018-08-21 07:41:00,34.018512,-84.311462,14.744595331423275,0.0,34.13442446994031,-84.17820748626161,34.02414118358916,-84.31276839064428
586a21a56cffe508acabfa8d,5b7ef259af5c1a090efe63b9,8f48831da12590c62940887c,2018-08-23 06:26:00,2018-08-23 07:32:00,34.01855,-84.311537,14.715234966259706,0.0,34.133841000420496,-84.17865223958565,34.02265806582053,-84.31182406463047
586a21a56cffe508acabfa8d,5b85ff060d34e5099e4e5021,8f48831da12590c62940887c,2018-08-27 06:18:00,2018-08-27 07:22:00,34.01856994628906,-84.31158447265625,15.003418706079332,0.0,34.134805107319686,-84.17686519861412,34.02275738762157,-84.31122035159736
586a21a56cffe508acabfa8d,5b868eeb9eeb9e094e0e506c,8f48831da12590c62940887c,2018-08-28 06:13:00,2018-08-28 07:09:00,34.01863098144531,-84.31136322021484,14.99150632769619,0.0,34.135829066550215,-84.17864347181217,34.022829394027546,-84.31217834141033
586a21a56cffe508acabfa8d,5b881c8c293d8d09a0d27a51,8f48831da12590c62940887c,2018-08-30 06:13:00,2018-08-30 07:16:00,34.01849365234375,-84.31132507324219,14.99361051731995,0.0,34.13604708598696,-84.17863255297695,34.02260179370021,-84.31145739422229
586a21a56cffe508acabfa8d,5b8f219bc98de209a803b452,8f48831da12590c62940887c,2018-09-04 06:12:00,2018-09-04 07:22:00,34.01856994628906,-84.31144714355469,15.399651490718362,0.0,34.13671654118716,-84.17998636265051,34.02156782082525,-84.31129544018609
586a21a56cffe508acabfa8d,5b9179743db9b2095a816c71,8f48831da12590c62940887c,2018-09-06 06:15:00,2018-09-06 07:22:00,34.01856231689453,-84.31156921386719,15.391488538377653,0.0,34.13575991829505,-84.178579241076,34.02448747995027,-84.31154158595305
586a21a56cffe508acabfa8d,5b92e82988d94a0b116ab087,8f48831da12590c62940887c,2018-09-07 06:10:00,2018-09-07 07:11:00,34.018463134765625,-84.3113784790039,15.453052043198776,0.0,34.135287441967556,-84.17834933236715,34.02337808548997,-84.31182212626302
586a21a56cffe508acabfa8d,5b9801aa74fbe909f8949f5c,8f48831da12590c62940887c,2018-09-11 06:22:00,2018-09-11 07:27:00,34.01861572265625,-84.31132507324219,15.415890243930006,0.0,34.13602920110449,-84.17782233590003,34.02450375966518,-84.31112494370669
586a21a56cffe508acabfa8d,5b9961c81b659409107a1c70,8f48831da12590c62940887c,2018-09-12 06:10:00,2018-09-12 07:28:00,34.018455505371094,-84.31130981445312,15.39953490364823,0.0,34.13547086854855,-84.17679067397586,34.02273001792113,-84.31232408314537
586a21a56cffe508acabfa8d,5b9a924666054709aac67de0,8f48831da12590c62940887c,2018-09-13 06:21:00,2018-09-13 07:32:00,34.01850128173828,-84.31144714355469,15.38469703653976,0.0,34.13570129043981,-84.17860659838111,34.02449194110437,-84.31316743847644
586a21a56cffe508acabfa8d,5ba491ad93198b096a7408f0,8f48831da12590c62940887c,2018-09-17 06:22:00,2018-09-17 07:50:00,34.018577575683594,-84.31143951416016,15.312583641007963,0.0,34.13558306899756,-84.17887558570447,34.02357920832729,-84.31330296039573
586a21a56cffe508acabfa8d,5ba522cb36cfff09d11bed3f,8f48831da12590c62940887c,2018-09-18 06:07:00,2018-09-18 07:17:00,34.01863098144531,-84.31132507324219,15.310845033564293,0.0,34.13590831600595,-84.17803566795482,34.02420419270146,-84.31189250215441
586a21a56cffe508acabfa8d,5ba647b8a88a3109ac99df2b,8f48831da12590c62940887c,2018-09-20 06:19:00,2018-09-20 07:33:00,34.01853942871094,-84.31155395507812,15.414882080833266,0.0,34.13586711470246,-84.17718535722116,34.023966538390795,-84.31098892466842
586a21a56cffe508acabfa8d,5ba933d2fcfb9709a4cbc29f,8f48831da12590c62940887c,2018-09-24 06:10:00,2018-09-24 07:19:00,34.0184326171875,-84.31135559082031,16.1273897577804,0.0,34.13710495554479,-84.179625263381,34.02314971286357,-84.3125473388769
586a21a56cffe508acabfa8d,5bad1a73ee6b230a1b379e52,8f48831da12590c62940887c,2018-09-27 06:14:00,2018-09-27 07:24:00,34.018577575683594,-84.31159973144531,16.414685545242985,0.0,34.135681198039514,-84.1785328991174,34.0231496718002,-84.31196835831192
586a21a56cffe508acabfa8d,5bb39a8953c41409522ce964,8f48831da12590c62940887c,2018-09-28 06:16:00,2018-09-28 07:12:00,34.018524169921875,-84.31147003173828,16.262478391337233,0.0,34.135067980028246,-84.17949856668723,34.02240673380746,-84.31339294911096
586a21a56cffe508acabfa8d,5bb700b6b5355f0a7d90cffe,8f48831da12590c62940887c,2018-10-02 06:05:00,2018-10-02 07:07:00,34.018524169921875,-84.31148529052734,15.432861971005302,0.0,34.13481714365642,-84.17826947901898,34.02413830036487,-84.31228002364135
586a21a56cffe508acabfa8d,5bb8a7ff64a8a2099cb0090f,8f48831da12590c62940887c,2018-10-04 06:15:00,2018-10-04 07:22:00,34.01856231689453,-84.31149291992188,15.356997552890373,0.0,34.13400341484687,-84.17905865841283,34.02351012262645,-84.31350850155435
5a4ab268fa0637044545a868,5a73384eaf8446045055956b,8f48831da12590c62940887c,2018-02-01 06:07:00,2018-02-01 07:27:00,34.0186899,-84.3116637,34.032161242345126,66.54870791397083,34.059163305183304,-84.64599407729438,33.95539391911833,-84.24029168361328
5a4ab268fa0637044545a868,5a74897873cc10048efd9aee,8f48831da12590c62940887c,2018-02-02 05:59:00,2018-02-02 07:12:00,34.0186915,-84.3117019,33.66898185085192,66.54870791397083,34.06101070821818,-84.64596347588737,33.9529329640271,-84.2393723792361
5a4ab268fa0637044545a868,5a78861e0c227a045857b109,8f48831da12590c62940887c,2018-02-05 05:57:00,2018-02-05 07:29:00,34.0186112,-84.3116936,33.990283811694695,66.54870791397083,34.05938242937224,-84.64618020949781,33.9543087191705,-84.23910519329937
5a4ab268fa0637044545a868,5a7b21f786eae8046280f893,8f48831da12590c62940887c,2018-02-07 06:07:00,2018-02-07 07:22:00,34.0186069,-84.3114097,34.441482185757955,66.54870791397083,34.05910081899507,-84.64513402398606,33.95495592660301,-84.23790903374496
5a4ab268fa0637044545a868,5a7de17b3d477c043139d92f,8f48831da12590c62940887c,2018-02-09 06:05:00,2018-02-09 07:00:00,34.0186166,-84.3114649,34.927997377286005,66.54870791397083,34.058915865593775,-84.64414506121858,33.9543686722901,-84.240268484827
5a4ab268fa0637044545a868,5a81b90903f714045994445b,8f48831da12590c62940887c,2018-02-12 06:09:00,2018-02-12 07:12:00,34.0184712,-84.3114476,42.89876819613854,66.54870791397083,34.059593185829264,-84.6457200462246,33.954255709870274,-84.23889942416542
5a4ab268fa0637044545a868,5a836e62a42aab39612e34fe,8f48831da12590c62940887c,2018-02-13 06:07:00,2018-02-13 07:28:00,34.0187718,-84.3113917,34.22704682373673,66.54870791397083,34.05909225025979,-84.64623547322634,33.954356561537246,-84.23783257178403
5a4ab268fa0637044545a868,5a8c8fbee0b97404b375ed82,8f48831da12590c62940887c,2018-02-20 06:06:00,2018-02-20 07:37:00,34.0187199,-84.3113723,33.59026042775444,66.54870791397083,34.05852676137806,-84.64704300751126,33.95417510801014,-84.23900417251757
5a4ab268fa0637044545a868,5a8de0878b7c820f82c7d163,8f48831da12590c62940887c,2018-02-21 06:06:00,2018-02-21 06:34:00,34.0185719,-84.3115958,33.468170914732355,66.54870791397083,34.05773577623237,-84.64559253531264,33.954482125829244,-84.2388225539719
